"HALTER_ID","ALTER","GESCHLECHT","STADTKREIS","STADTQUARTIER","RASSE1","RASSE1_MISCHLING","RASSE2","RASSE2_MISCHLING","RASSENTYP","GEBURTSJAHR_HUND","GESCHLECHT_HUND","HUNDEFARBE"
153752,"51-60","m",3,34,"Yorkshire Terrier",,,,"K",2015,"w","schwarz/braun"
153450,"41-50","w",3,34,"Mischling gross",,,,"I",2019,"w","schwarz"
95651,"51-60","w",3,34,"Tibet Terrier",,,,"K",2012,"w","zobel/weiss"
123129,"31-40","m",3,34,"Jack Russel Terrier",,,,"K",2010,"m","schwarz/weiss/braun"
153431,"41-50","w",3,34,"Lagotto Romagnolo",,,,"I",2020,"m","braun/weiss"
85777,"71-80","w",3,34,"Bichon frisé",,,,"K",2013,"w","weiss"
122970,"31-40","w",3,34,"Französische Bulldogge",,,,"K",2014,"m","schwarz gestromt"
122939,"61-70","m",3,34,"Braque d'Auvergne",,,,"I",2010,"w","weiss/schwarz"
153275,"31-40","w",3,34,"Malteser",,,,"K",2020,"m","weiss"
85733,"51-60","w",3,34,"Weimaraner",,,,"I",2013,"w","silber"
153157,"21-30","w",3,34,"Bichon Havanais",,,,"K",2020,"m","tricolor"
158222,"41-50","m",3,34,"Zwergpudel",,,,"K",2011,"m","schwarz"
152984,"31-40","w",3,34,"Mops",,,,"K",2017,"m","schoko"
152984,"31-40","w",3,34,"Mops",,,,"K",2018,"w","weiss"
155946,"31-40","w",3,34,"Bichon à poil frisé",,,,"K",2016,"w","weiss"
21248,"41-50","m",3,34,"Kleiner Münsterländer",,,,"I",2019,"w","braun/weiss"
122450,"61-70","w",3,34,"Malteser",,,,"K",2014,"m","weiss"
152647,"31-40","m",3,34,"Französische Bulldogge",,,,"K",2020,"w","rehbraun"
122290,"31-40","w",3,34,"Basset Hound",,,,"I",2014,"m","tricolor"
152411,"31-40","w",3,34,"Pomeranian",,,,"K",2019,"w","grau"
159288,"61-70","w",3,34,"Bolonka Zwetna",,,,"K",2021,"m","braun"
152330,"31-40","w",3,34,"Bulldog",,,,"I",2020,"w","tricolor"
131369,"21-30","m",3,34,"Französische Bulldogge",,,,"K",2016,"m","schwarz"
94435,"51-60","w",3,34,"Yorkshire Terrier",,,,"K",2020,"w","grau/beige"
155915,"31-40","m",3,34,"Dachshund",,,,"K",2020,"m","schwarz/rot"
152085,"71-80","w",3,34,"Labrador Retriever",,,,"I",2008,"w","golden"
152043,"31-40","w",3,34,"Australian Cattle Dog","Mischling",,,"I",2017,"m","schwarz"
151977,"31-40","w",3,34,"Bichon à poil frisé",,,,"K",2015,"w","weiss"
155975,"31-40","w",3,34,"Labrador Retriever","Mischling",,,"I",2020,"m","weiss"
93667,"51-60","w",3,34,"Cairn Terrier",,,,"K",2010,"w","rot"
121517,"21-30","w",3,34,"Malteser",,,,"K",2014,"w","beige"
67001,"51-60","w",3,34,"Mops",,,,"K",2013,"m","beige"
151572,"31-40","w",3,34,"Podenco Canario",,,,"I",2016,"w","zimt"
151570,"51-60","w",3,34,"Border Terrier",,,,"K",2019,"m","red grizzle"
93400,"21-30","m",3,34,"Appenzeller","Mischling",,,"I",2007,"m","schwarz/weiss"
121128,"51-60","w",3,34,"Mischling klein",,,,"K",2012,"w","braun"
159349,"31-40","w",3,34,"Parson Russell Terrier",,,,"K",2021,"w","weiss/braun"
158194,"31-40","w",3,34,"Mischling gross",,,,"I",2021,"w","schwarz/grau"
120998,"31-40","w",3,34,"Chihuahua",,,,"K",2011,"m","gestromt"
150933,"51-60","w",3,34,"Malteser",,,,"K",2018,"m","weiss"
120738,"51-60","m",3,34,"Whippet",,,,"I",2013,"m","braun/weiss"
150522,"21-30","w",3,34,"Chihuahua",,,,"K",2011,"w","beige"
150154,"11-20","w",3,34,"Yorkshire Terrier",,,,"K",2019,"m","schwarz"
150113,"41-50","w",3,34,"Deutscher Schäferhund","Mischling",,,"I",2020,"m","schwarz/weiss/beige"
149974,"41-50","w",3,34,"Französische Bulldogge",,,,"K",2019,"w","fawn"
120233,"51-60","w",3,34,"Labrador Retriever",,"Mittelpudel",,"I",2021,"m","braun"
120189,"41-50","w",3,34,"Mischling klein",,,,"K",2012,"w","weiss/beige"
149707,"61-70","m",3,34,"Mischling gross",,,,"I",2019,"w","schwarz"
159971,"31-40","w",3,34,"Mischling gross",,,,"I",2020,"m","schwarz/weiss"
149223,"41-50","m",3,34,"Luzerner Niederlaufhund",,,,"K",2019,"w","blau"
149171,"41-50","m",3,34,"Miniature Bull Terrier",,,,"K",2019,"m","beige"
149127,"41-50","m",3,34,"Lagotto Romagnolo",,,,"I",2019,"w","braun/weiss"
92158,"51-60","w",3,34,"Soft Coated Wheaten Terrier",,,,"I",2006,"w","wildfarbig"
148957,"21-30","m",3,34,"Appenzeller Sennenhund","Mischling",,,"I",2013,"w","tricolor"
148918,"21-30","m",3,34,"Mischling gross",,,,"I",2010,"w","braun/weiss"
66589,"31-40","m",3,34,"Deutscher Wachtelhund",,,,"I",2021,"w","braun schimmel"
133902,"41-50","w",3,34,"Pinscher",,,,"K",2016,"m","braun"
148791,"41-50","m",3,34,"Mischling gross",,,,"I",2017,"m","weiss"
119264,"31-40","w",3,34,"Deutscher Boxer",,,,"I",2012,"m","gelb"
91490,"51-60","w",3,34,"Chihuahua",,,,"K",2008,"w","weiss"
118654,"51-60","w",3,34,"Malteser",,,,"K",2013,"w","weiss"
148254,"61-70","w",3,34,"Labrador Retriever",,,,"I",2019,"m","schwarz"
148221,"31-40","w",3,34,"Kromfohrländer",,,,"I",2019,"w","weiss/schwarz/braun"
148199,"21-30","w",3,34,"Malteser","Mischling",,,"K",2015,"m","weiss"
123307,"61-70","w",3,34,"Airedale Terrier",,,,"I",2012,"w","braun/schwarz"
90974,"61-70","w",3,34,"Chihuahua",,,,"K",2021,"m","weiss"
147952,"51-60","w",3,34,"Französische Bulldogge",,,,"K",2018,"w","braun"
118223,"41-50","w",3,34,"Siberian Husky",,,,"I",2018,"m","weiss"
6071,"71-80","m",3,34,"Pointer","Mischling",,,"I",2016,"m","schwarz"
118223,"41-50","w",3,34,"Sibirischer Husky",,,,"I",2012,"w","weiss/grau"
147843,"21-30","w",3,34,"Labrador Retriever",,,,"I",2019,"w","foxred"
90682,"81-90","m",3,34,"Lagotto Romagnolo",,,,"I",2007,"w","beige/weiss"
147622,"31-40","w",3,34,"West Highland White Terrier",,,,"K",2017,"m","weiss/braun"
90553,"31-40","w",3,34,"Mischling klein",,,,"K",2007,"w","braun/schwarz"
90458,"61-70","w",3,34,"Labrador",,"Pudel",,"I",2017,"w","braun/beige"
147115,"31-40","w",3,34,"Pekingese",,,,"K",2015,"w","creme"
117504,"41-50","w",3,34,"Mischling gross",,,,"I",2011,"m","schwarz/beige"
117298,"51-60","w",3,34,"Bolonka Zwetna",,,,"K",2013,"m","schwarz/braun/weiss"
117298,"51-60","w",3,34,"Bolonka Zwetna",,,,"K",2010,"w","schwarz/weiss"
146753,"21-30","w",3,34,"Französische Bulldogge",,,,"K",2018,"m","beige"
146326,"71-80","m",3,34,"Yorkshire Terrier","Mischling",,,"K",2007,"w","braun/weiss"
116542,"31-40","w",3,34,"Mischling klein",,,,"K",2010,"w","weiss/schwarz"
6071,"71-80","m",3,34,"Pointer",,,,"I",2012,"w","schwarz/braun"
146052,"41-50","w",3,34,"Dachshund",,,,"K",2017,"w","braun/schwarz"
146042,"31-40","w",3,34,"Mischling gross",,,,"I",2017,"w","tricolor"
80571,"51-60","m",3,34,"Mischling klein",,,,"K",2013,"w","schwarz/braun"
145943,"41-50","w",3,34,"Australian Shepherd",,,,"I",2018,"w","rot/weiss"
115718,"61-70","w",3,34,"Pekingese",,,,"K",2011,"w","beige"
145881,"61-70","w",3,34,"Mischling klein",,,,"K",2015,"w","weiss/creme"
145862,"31-40","w",3,34,"Pointer",,"Schäfer",,"I",2017,"w","schwarz"
145814,"41-50","w",3,34,"Yorkshire Terrier",,,,"K",2014,"m","schwarz"
145153,"41-50","w",3,34,"Beagle",,,,"K",2011,"w","tricolor"
84447,"71-80","m",3,34,"Bolonka Zwetna","Mischling",,,"K",2020,"w","schwarz"
114926,"61-70","m",3,34,"Yorkshire Terrier",,,,"K",2012,"m","schwarz/braun/beige"
114869,"41-50","w",3,34,"Dachshund",,,,"K",2011,"w","schwarz/rot"
114367,"61-70","w",3,34,"Entlebucher","Mischling",,,"I",2012,"w","beige/weiss"
89489,"41-50","w",3,34,"Border Collie",,,,"I",2019,"m","schwarz/weiss"
144686,"41-50","w",3,34,"Zwergdackel",,,,"K",2018,"w","schwarz/weiss"
144670,"31-40","w",3,34,"Mischling klein",,,,"K",2018,"w","braun"
89489,"41-50","w",3,34,"Border Collie",,,,"I",2016,"m","tricolor"
89474,"51-60","m",3,34,"Jack Russel Terrier",,,,"K",2010,"w","tricolor"
144529,"31-40","m",3,34,"Zwergspitz",,,,"K",2018,"w","black/tan"
144524,"31-40","m",3,34,"Mischling gross",,,,"I",2015,"m","beige"
114106,"41-50","m",3,34,"Mischling gross",,,,"I",2009,"m","weiss"
114022,"61-70","w",3,34,"Malteser",,,,"K",2011,"m","weiss"
89439,"71-80","m",3,34,"Dachshund",,,,"K",2009,"m","rot"
113906,"71-80","w",3,34,"Mischling klein",,,,"K",2012,"m","weiss/schwarz"
144242,"41-50","m",3,34,"Französische Bulldogge",,,,"K",2020,"m","beige"
143998,"21-30","m",3,34,"Lagotto Romagnolo",,,,"I",2021,"w","weiss/braun"
143644,"31-40","w",3,34,"Boxer","Mischling",,,"I",2017,"w","schwarz/weiss"
89347,"71-80","w",3,34,"West Highland White Terrier",,,,"K",2014,"m","weiss"
112995,"41-50","m",3,34,"Labrador Retriever","Mischling",,,"I",2014,"w","grau meliert"
126840,"41-50","w",3,34,"Terrier","Mischling",,,"K",2016,"m","weiss"
143165,"21-30","w",3,34,"Mischling klein",,,,"K",2018,"w","schwarz"
143135,"71-80","w",3,34,"Jack Russel Terrier","Mischling",,,"K",2015,"w","tricolor"
142811,"31-40","w",3,34,"Chihuahua",,,,"K",2015,"m","beige"
111481,"61-70","w",3,34,"Chihuahua",,,,"K",2012,"w","hellfarben"
141892,"51-60","w",3,34,"Pudel",,"Labrador Retriever",,"I",2015,"w","schwarz/weiss"
105033,"61-70","w",3,34,"Jack Russel Terrier",,"Chihuahua",,"K",2016,"m","weiss/braun"
131888,"31-40","w",3,34,"Parson Russell Terrier",,,,"K",2016,"m","tricolor"
158463,"51-60","m",3,34,"English Cocker Spaniel",,,,"K",2021,"w","braun"
141640,"31-40","w",3,34,"Französische Bulldogge",,,,"K",2017,"w","schwarz"
110969,"41-50","w",3,34,"Lagotto Romagnolo",,,,"I",2012,"w","braun"
89063,"61-70","m",3,34,"Jack Russel Terrier",,,,"K",2003,"w","weiss/schwarz/braun"
141282,"31-40","w",3,34,"Französische Bulldogge",,,,"K",2017,"m","black/tan"
141221,"31-40","m",3,34,"Schäfer","Mischling",,,"I",2013,"m","schwarz/braun"
141221,"31-40","m",3,34,"Schäfer","Mischling",,,"I",2016,"m","rot/braun"
89048,"51-60","w",3,34,"Französische Bulldogge",,,,"K",2019,"m","merle"
81531,"71-80","w",3,34,"Afghanischer Windhund",,,,"I",2013,"w","silber"
81531,"71-80","w",3,34,"Bolonka Zwetna",,,,"K",2011,"w","braun/weiss/schwarz"
93035,"81-90","w",3,34,"Jack Russel Terrier","Mischling",,,"K",2013,"w","grau/braun/weiss"
110574,"41-50","m",3,34,"Bergamasker",,"Deutscher Schäfer",,"I",2011,"w","tricolor"
81531,"71-80","w",3,34,"Afghanischer Windhund",,,,"I",2010,"w","blue"
140740,"31-40","m",3,34,"Deutscher Langhaarschäfer",,,,"I",2010,"m","schwarz/braun"
83827,"71-80","w",3,34,"Mischling klein",,,,"K",2012,"m","weiss/beige"
156502,"31-40","w",3,34,"Dachshund",,,,"K",2020,"m","schwarz/braun/weiss"
140454,"41-50","w",3,34,"Border Collie","Mischling",,,"I",2017,"w","schwarz"
99375,"41-50","w",3,34,"Beagle",,,,"K",2009,"m","tricolor"
140248,"21-30","w",3,34,"Schäfer",,"Greyhound",,"I",2015,"w","beige"
140248,"21-30","w",3,34,"Schäfer",,"Greyhound",,"I",2014,"w","hellbraun"
140203,"41-50","m",3,34,"Prager Rattler",,,,"K",2018,"w","braun"
140203,"41-50","m",3,34,"Prager Rattler",,,,"K",2020,"m","schoko"
83773,"71-80","w",3,34,"West Highland White Terrier",,,,"K",2015,"w","weiss"
88862,"61-70","w",3,34,"Mischling klein",,,,"K",2005,"w","beige"
139862,"31-40","w",3,34,"Border Collie",,"Deutscher Schäfer",,"I",2016,"w","tricolor"
139832,"51-60","m",3,34,"Labrador Retriever",,,,"I",2015,"w","beige"
108514,"61-70","m",3,34,"Foxterrier",,,,"K",2011,"m","tricolor"
138914,"31-40","w",3,34,"Mischling gross",,,,"I",2017,"w","schwarz/braun gestromt"
138911,"31-40","w",3,34,"Retriever","Mischling",,,"I",2014,"w","braun"
88621,"41-50","m",3,34,"Pudel",,"English Cocker Spaniel",,"K",2021,"m","apricot"
100078,"31-40","w",3,34,"Zwergspitz",,"Pomeranian",,"K",2014,"m","braun"
107860,"71-80","m",3,34,"West Highland White Terrier",,,,"K",2011,"m","weiss"
105220,"21-30","w",3,34,"Chihuahua",,,,"K",2010,"m","schwarz/weiss"
157719,"21-30","w",3,34,"Gordon Setter",,,,"I",2014,"w","black/tan"
107131,"41-50","w",3,34,"Labrador Retriever",,,,"I",2011,"w","schwarz"
107010,"51-60","w",3,34,"Mops",,,,"K",2009,"w","sandfarbig"
157719,"21-30","w",3,34,"Gordon Setter",,,,"I",2011,"w","black/tan"
137599,"51-60","m",3,34,"Jack Russel Terrier",,,,"K",2015,"w","schwarz/weiss/braun"
137562,"51-60","m",3,34,"Mischling klein",,,,"K",2008,"w","braun/schwarz"
106655,"41-50","w",3,34,"Golden Retriever",,,,"I",2011,"m","golden"
106534,"31-40","w",3,34,"Zwergspitz",,,,"K",2021,"m","weiss"
83464,"51-60","w",3,34,"Podenco",,"Galgo",,"I",2005,"m","beige/weiss"
136877,"31-40","w",3,34,"Jack Russel Terrier",,"Malteser",,"K",2013,"m","weiss"
159726,"51-60","m",3,34,"Cavalier King Charles Spaniel",,"Pudel",,"K",2017,"m","rot/braun"
106077,"41-50","m",3,34,"Shih Tzu",,,,"K",2011,"m","tricolor"
55176,"71-80","m",3,34,"Dobermann",,,,"I",2016,"m","schwarz/braun"
136733,"31-40","w",3,34,"Chihuahua",,,,"K",2014,"w","fawn"
136550,"41-50","m",3,34,"Bracke","Mischling",,,"I",2014,"m","schwarz/braun"
160146,"31-40","w",3,34,"Malteser",,"Bichon Havanais",,"K",2021,"m","sable"
160070,"31-40","w",3,34,"Mischling gross",,,,"I",2012,"w","braun/weiss"
136161,"51-60","w",3,34,"Schnauzer","Mischling",,,"I",2007,"m","schwarz"
82465,"71-80","m",3,34,"Old Englische Bulldogge",,"Französische Bulldogge",,"I",2017,"m","sable"
136108,"21-30","w",3,34,"Mischling gross",,,,"I",2016,"m","weiss"
159849,"31-40","w",3,34,"Französische Bulldogge",,"Miniature Bull Terrier",,"K",2021,"m","beige"
159858,"21-30","w",3,34,"Japan-Spitz",,,,"K",2020,"w","weiss"
159919,"51-60","m",3,34,"Jack Russel Terrier","Mischling",,,"K",2021,"m","weiss/braun"
135843,"31-40","w",3,34,"Mischling klein",,,,"K",2013,"m","schwarz/braun/weiss"
159857,"31-40","m",3,34,"Zwergspitz",,,,"K",2019,"m","orange"
83347,"71-80","w",3,34,"Yorkshire Terrier",,,,"K",2002,"w","grau/schwarz"
159789,"31-40","w",3,34,"Chihuahua",,,,"K",2009,"m","hellbraun"
159655,"11-20","w",3,34,"Mischling klein",,,,"K",2021,"m","braun"
99703,"71-80","m",3,34,"Cairn Terrier",,,,"K",2009,"w","gestromt"
135970,"61-70","w",3,34,"Chihuahua",,,,"K",2015,"m","black/tan"
159633,"21-30","w",3,34,"Deutscher Kleinspitz",,,,"K",2021,"m","schwarz/braun"
135038,"51-60","m",3,34,"Mops",,,,"K",2013,"w","beige"
159583,"31-40","w",3,34,"Bulldog",,,,"I",2020,"w","gestromt"
134808,"41-50","w",3,34,"Cocker Spaniel",,,,"K",2013,"w","hellbraun"
159523,"31-40","m",3,34,"Mischling klein",,,,"K",2019,"w","apricot"
159940,"31-40","m",3,34,"Mischling gross",,,,"I",2021,"m","beige"
132452,"51-60","w",3,34,"Chihuahua",,,,"K",2014,"m","schwarz/weiss"
159436,"61-70","w",3,34,"Mischling gross",,,,"I",2021,"w","schwarz/weiss"
159966,"21-30","w",3,34,"Mittelspitz",,,,"K",2020,"w","weiss"
159319,"41-50","w",3,34,"Flat Coated Retriever",,,,"I",2021,"w","schwarz"
159305,"41-50","w",3,34,"Magyar Viszla",,,,"I",2021,"m","hellbraun"
159231,"31-40","w",3,34,"Border Collie","Mischling",,,"I",2017,"m","weiss/schwarz/braun"
159216,"41-50","w",3,34,"Galgo Espanol",,,,"I",2009,"w","braun"
157464,"41-50","w",3,34,"Boston Terrier",,,,"K",2021,"w","schwarz/weiss"
159988,"21-30","w",3,34,"Beagle","Mischling",,,"K",2014,"m","tricolor"
133402,"41-50","w",3,34,"Dalmatiner",,,,"I",2009,"w","schwarz/weiss"
159095,"31-40","w",3,34,"Mops",,,,"K",2021,"m","braun"
133374,"51-60","w",3,34,"Yorkshire Terrier",,,,"K",2013,"w","schwarz/silber"
100114,"51-60","m",3,34,"Jack Russel Terrier",,,,"K",2006,"m","tricolor"
156679,"21-30","w",3,34,"Chihuahua",,,,"K",2020,"w","weiss"
103276,"61-70","w",3,34,"Lagotto Romagnolo",,,,"I",2010,"m","mehrfarbig"
154161,"31-40","w",3,34,"Boston Terrier",,,,"K",2020,"m","schwarz/weiss"
102474,"61-70","m",3,34,"Labrador Retriever",,,,"I",2009,"w","schwarz"
132692,"51-60","m",3,34,"Englische Bulldogge",,,,"I",2013,"w","weiss/braun/schwarz"
132643,"61-70","w",3,34,"Berner Sennenhund",,,,"I",2016,"m","schwarz/weiss"
158822,"31-40","w",3,34,"Jack Russel Terrier",,"Dachshund",,"K",2020,"m","tricolor"
158808,"41-50","w",3,34,"Rhodesian Ridgeback",,,,"I",2021,"m","rot/braun"
100133,"51-60","w",3,34,"Chihuahua",,,,"K",2011,"m","tricolor"
87519,"71-80","w",3,34,"Lhasa Apso",,,,"K",2013,"w","creme"
158779,"41-50","w",3,34,"English Cocker Spaniel",,,,"K",2021,"w","schwarz"
158498,"21-30","m",3,34,"Französische Bulldogge",,,,"K",2021,"m","red-fawn"
101879,"61-70","m",3,34,"Mischling klein",,,,"K",2016,"w","weiss/braun"
158458,"21-30","w",3,34,"Bolonka Zwetna",,,,"K",2021,"m","braun"
89439,"71-80","m",3,34,"Dachshund",,,,"K",2009,"m","rot"
158364,"31-40","w",3,34,"Mischling gross",,,,"I",2021,"m","schwarz/braun"
131494,"31-40","w",3,34,"Mops",,,,"K",2019,"w","fawn"
127555,"51-60","w",3,34,"Pudel",,,,"K",2009,"w","apricot"
158256,"51-60","w",3,34,"Dalmatiner",,,,"I",2021,"w","schwarz/weiss"
82925,"81-90","m",3,34,"Deutscher Schäfer",,,,"I",2011,"w","grau"
155250,"31-40","w",4,41,"Deutscher Boxer",,,,"I",2012,"w","braun/weiss"
157755,"31-40","w",4,41,"Französische Bulldogge",,,,"K",2021,"w","schwarz/weiss"
157513,"31-40","m",4,41,"Jack Russel Terrier",,,,"K",2021,"m","tricolor"
157169,"21-30","m",4,41,"Französische Bulldogge",,,,"K",2020,"m","schwarz/weiss"
86766,"51-60","w",4,41,"Parson Russell Terrier",,,,"K",2009,"w","weiss/rot"
126303,"71-80","w",4,41,"Malteser",,,,"K",2015,"w","weiss"
155912,"31-40","m",4,41,"Zwergschnauzer",,,,"K",2021,"m","schwarz/silber"
155385,"41-50","w",4,41,"Golden Retriever",,,,"I",2020,"w","golden"
98648,"41-50","m",4,41,"Jack Russel Terrier",,,,"K",2020,"w","schwarz/braun/weiss"
154737,"21-30","w",4,41,"Magyar Viszla",,,,"I",2020,"w","braun"
154494,"31-40","w",4,41,"Puli","Mischling",,,"K",2020,"w","gelb"
154372,"31-40","m",4,41,"Dachshund",,,,"K",2020,"m","rot"
154352,"31-40","w",4,41,"Shih Tzu",,,,"K",2020,"m","choco"
154304,"11-20","w",4,41,"Zwergpudel",,,,"K",2020,"m","schwarz"
154192,"31-40","w",4,41,"Hovawart",,,,"I",2008,"m","weiss/orange"
158112,"21-30","w",4,41,"Mops",,,,"K",2021,"w","apricot"
153178,"41-50","w",4,41,"Labrador Retriever",,"Zwergpudel",,"I",2021,"w","schwarz"
152868,"31-40","w",4,41,"Yorkshire Terrier",,,,"K",2009,"w","schwarz/braun"
94823,"71-80","w",4,41,"Bolonka Zwetna",,,,"K",2008,"w","schwarz/weiss"
152640,"21-30","w",4,41,"Zwergpudel",,"Lagotto Romagnolo",,"I",2020,"w","schoko"
94699,"41-50","w",4,41,"Shih Tzu",,,,"K",2008,"m","braun"
122079,"31-40","w",4,41,"Rhodesian Ridgeback",,"Boxer",,"I",2012,"m","braun/schwarz"
122011,"61-70","w",4,41,"Labrador Retriever",,,,"I",2014,"m","gelb"
121994,"41-50","w",4,41,"Chihuahua",,,,"K",2014,"w","weiss"
151766,"31-40","w",4,41,"Französische Bulldogge",,,,"K",2014,"m","schwarz/weiss"
121543,"21-30","w",4,41,"Continental Bulldog",,,,"I",2014,"m","gestromt"
151555,"31-40","m",4,41,"Mischling gross",,,,"I",2018,"w","weiss"
151177,"41-50","w",4,41,"English Cocker Spaniel",,,,"K",2010,"m","schwarz"
150707,"31-40","m",4,41,"Mischling gross",,,,"I",2019,"m","hellbraun/weiss"
92974,"41-50","m",4,41,"Bergamasker","Mischling",,,"I",2008,"m","grau/braun/schwarz"
92711,"61-70","m",4,41,"Labrador Retriever",,"Appenzeller Sennenhund",,"I",2008,"m","golden"
149858,"31-40","w",4,41,"Dachsbracke",,,,"K",2018,"w","braun"
104140,"61-70","m",4,41,"Border Collie",,,,"I",2020,"m","schwarz/weiss"
148729,"31-40","m",4,41,"Akita",,,,"I",2013,"m","weiss"
148729,"31-40","m",4,41,"Akita",,,,"I",2019,"w","rot"
156142,"41-50","m",4,41,"Maremmen-Abruzzen-Schäferhund",,,,"I",2013,"w","weiss"
118011,"31-40","w",4,41,"Jack Russel Terrier",,"Dachshund",,"K",2017,"m","rot"
146873,"31-40","m",4,41,"Boxer","Mischling",,,"I",2011,"m","dunkel gestromt"
146712,"21-30","w",4,41,"Toypudel",,,,"K",2018,"w","braun"
158377,"21-30","w",4,41,"Norfolk Terrier",,,,"K",2021,"w","rot"
128915,"61-70","m",4,41,"Labrador Retriever",,,,"I",2015,"m","blondfarben"
146208,"31-40","w",4,41,"Australian Shepherd",,"Border Collie",,"I",2018,"m","schwarz/weiss"
146027,"41-50","m",4,41,"Dogo Argentino",,,,"I",2017,"m","weiss"
84521,"61-70","m",4,41,"Foxterrier",,,,"K",2019,"w","tricolor"
145433,"51-60","m",4,41,"Chihuahua",,,,"K",2017,"m","braun/weiss"
145390,"41-50","m",4,41,"Italienisches Windspiel",,,,"K",2018,"w","grau/braun"
115121,"31-40","w",4,41,"Französische Bulldogge",,,,"K",2009,"m","schwarz/weiss"
144604,"31-40","w",4,41,"Istrianer Bracke",,,,"I",2018,"w","weiss/braun"
99285,"61-70","m",4,41,"Chihuahua",,,,"K",2008,"m","tricolor"
84180,"61-70","w",4,41,"Bearded Collie",,"Bergamasker",,"I",2009,"w","schwarz/weiss"
143235,"71-80","w",4,41,"Labrador Retriever",,,,"I",2018,"w","gelb"
143235,"71-80","w",4,41,"Labrador Retriever",,,,"I",2021,"w","schwarz"
112149,"31-40","w",4,41,"Französische Bulldogge",,,,"K",2012,"m","blue"
142772,"51-60","m",4,41,"Boston Terrier",,,,"K",2018,"m","grau"
81614,"71-80","m",4,41,"Dachshund",,,,"K",2013,"m","schwarz/rot"
89158,"61-70","m",4,41,"Chihuahua",,,,"K",2005,"m","beige"
89158,"61-70","m",4,41,"Chihuahua",,,,"K",2005,"m","beige"
111606,"61-70","w",4,41,"Mischling gross",,,,"I",2013,"w","schwarz/beige"
142040,"31-40","m",4,41,"Shiba Inu",,,,"K",2016,"m","rot/weiss"
141676,"41-50","m",4,41,"Mischling klein",,,,"K",2013,"m","schwarz/weiss"
141016,"31-40","m",4,41,"Mischling klein",,,,"K",2017,"m","schwarz/braun"
88981,"71-80","w",4,41,"Mischling klein",,,,"K",2006,"m","schwarz/braun"
140722,"41-50","w",4,41,"Bolonka Zwetna",,,,"K",2017,"w","zobel"
135345,"31-40","w",4,41,"Dachshund",,,,"K",2020,"w","schwarz/braun"
109138,"61-70","m",4,41,"Labrador Retriever",,,,"I",2011,"w","schwarz"
137652,"51-60","w",4,41,"Collie",,,,"I",2016,"m","sable"
159721,"21-30","m",4,41,"American Cocker Spaniel",,"Pudel",,"K",2021,"w","braun"
103077,"61-70","w",4,41,"Coton de Tulear",,,,"K",2010,"m","schwarz/braun"
159538,"41-50","w",4,41,"Labrador Retriever",,,,"I",2021,"m","schwarz"
134576,"71-80","w",4,41,"Zwergrauhaardackel",,,,"K",2009,"w","rot"
102379,"61-70","w",4,41,"Mischling klein",,,,"K",2010,"w","weiss/beige"
134368,"61-70","w",4,41,"Mischling klein",,,,"K",2016,"w","beige/weiss"
159322,"41-50","m",4,41,"Deutscher Boxer",,,,"I",2017,"m","brindle"
159094,"21-30","w",4,41,"Mittelpudel",,"Labrador Retriever",,"I",2021,"m","braun"
158968,"31-40","w",4,41,"English Pointer",,,,"I",2017,"w","weiss/braun"
158829,"31-40","m",4,41,"Mischling gross",,,,"I",2020,"w","schwarz"
160137,"41-50","w",4,41,"English Cocker Spaniel",,,,"K",2021,"m","blue merle/weiss"
158535,"31-40","w",4,41,"Greyhound",,,,"I",2021,"w","schwarz/weiss"
131017,"51-60","w",4,42,"Malteser",,,,"K",2020,"m","weiss"
130987,"61-70","m",4,42,"Dachshund",,,,"K",2015,"w","rot/braun"
100862,"51-60","w",4,42,"Mischling klein",,,,"K",2009,"w","rot/weiss"
